transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
9060,40,11,4,1,0,38,5,32,1
9061,460,22,3,0,0,88,3,51,0
9062,345,9,3,0,0,69,2,31,0
9063,268,4,0,0,0,88,2,67,0
9064,90,7,0,1,0,54,1,22,0
9065,126,5,1,0,0,37,2,55,0
9066,112,4,0,0,0,50,3,37,0
9067,53,19,3,0,0,56,4,55,0
9068,127,21,1,0,0,70,0,69,0
9069,6,5,3,0,0,75,2,29,0
9070,25,21,2,0,0,58,5,54,0
9071,392,16,2,0,0,52,2,24,0
9072,251,5,1,0,0,43,2,51,0
9073,99,16,4,0,0,72,1,49,0
9074,131,4,0,0,1,96,7,26,0
9075,83,22,1,1,0,58,2,54,0
9076,243,16,0,0,0,40,3,26,0
9077,276,16,3,0,0,95,1,36,0
9078,259,12,4,0,0,51,3,56,0
9079,231,21,0,0,0,75,1,29,0
9080,41,6,2,0,0,78,1,25,0
9081,74,21,2,0,0,41,1,29,0
9082,114,20,3,0,0,96,4,54,0
9083,72,5,1,0,0,92,1,33,0
9084,253,13,0,0,0,25,4,58,0
9085,72,15,3,0,0,38,2,20,0
9086,27,2,2,0,0,31,2,25,0
9087,92,8,2,0,0,88,1,28,0
9088,703,14,2,0,0,96,2,35,0
9089,46,20,4,0,0,32,7,27,0
9090,170,17,4,0,0,78,1,50,0
9091,102,9,2,0,0,48,1,32,0
9092,13,9,1,0,0,79,2,40,0
9093,120,22,4,0,0,25,4,59,0
9094,218,2,0,0,0,96,1,29,0
9095,130,0,4,0,0,93,1,45,0
9096,370,2,0,0,0,56,2,68,0
9097,61,4,4,0,0,25,1,20,0
9098,16,6,2,0,0,90,0,18,0
9099,496,2,0,0,0,66,2,52,0
9100,86,3,1,0,0,33,3,18,0
9101,155,16,4,0,0,98,4,53,0
9102,283,2,4,0,0,48,2,47,0
9103,71,22,2,0,0,43,1,47,0
9104,227,3,0,0,0,75,0,27,0
9105,26,1,2,0,0,26,0,64,0
9106,62,13,0,0,0,34,2,58,0
9107,28,4,4,0,0,93,2,31,0
9108,300,20,4,0,0,30,2,66,0
9109,45,1,4,1,0,86,3,41,0
9110,227,14,4,0,0,90,1,37,0
9111,517,10,3,0,0,32,3,37,0
9112,135,21,4,0,0,92,1,50,0
9113,140,9,4,0,0,83,1,29,0
9114,111,19,0,0,0,74,3,68,0
9115,71,0,4,0,0,60,4,22,0
9116,116,18,4,0,0,32,4,40,0
9117,166,13,0,0,0,41,5,33,0
9118,768,22,4,0,0,83,2,58,0
9119,500,21,4,0,0,32,3,63,0
9120,357,13,2,0,0,67,0,44,0
9121,396,0,3,0,0,87,2,26,0
9122,114,8,0,0,0,36,3,31,0
9123,193,16,2,0,0,80,2,46,0
9124,406,13,1,0,0,73,0,31,0
9125,90,12,1,1,0,76,2,48,0
9126,588,12,3,0,0,35,2,24,0
9127,97,5,1,0,0,51,0,58,0
9128,165,6,3,0,0,86,4,61,0
9129,223,1,1,0,0,33,2,26,0
9130,541,7,1,0,0,60,4,31,0
9131,50,23,2,0,0,70,2,36,0
9132,247,5,1,0,0,53,0,51,0
9133,132,2,3,0,0,92,2,27,0
9134,56,17,4,0,1,65,2,64,0
9135,270,17,4,0,1,52,1,33,0
9136,145,21,4,1,0,88,1,64,0
9137,195,22,3,0,0,48,2,54,0
9138,70,5,3,0,0,40,2,40,0
9139,118,10,4,0,0,46,1,54,0
9140,173,2,1,0,0,71,5,48,0
9141,93,15,4,0,0,41,1,19,0
9142,40,4,0,0,0,25,1,39,0
9143,587,23,3,1,0,55,1,59,0
9144,129,21,0,0,1,36,3,21,0
9145,238,1,0,0,0,44,2,50,0
9146,95,14,3,0,0,43,4,39,0
9147,79,15,4,1,0,29,3,48,0
9148,94,6,2,0,0,39,4,29,0
9149,95,15,0,0,0,49,2,50,0
9150,141,23,4,1,0,59,3,37,0
9151,141,3,2,0,0,79,0,58,0
9152,124,15,0,0,0,87,2,26,0
9153,26,16,4,0,1,71,3,65,0
9154,123,1,0,0,0,91,3,40,0
9155,33,15,4,0,0,88,2,50,0
9156,24,3,1,0,0,46,2,36,0
9157,486,6,1,0,0,93,3,50,0
9158,167,17,3,0,0,98,5,22,0
9159,194,5,2,0,0,26,3,68,0
9160,92,17,0,0,0,49,1,38,0
9161,431,6,0,0,0,85,0,49,0
9162,183,1,4,0,0,29,0,58,0
9163,264,18,2,0,0,52,1,36,0
9164,83,8,0,1,0,90,1,63,0
9165,579,3,2,0,0,39,1,39,0
9166,309,13,2,0,0,79,2,35,0
9167,346,4,1,0,0,62,3,53,0
9168,34,6,0,0,0,47,0,42,0
9169,57,7,0,0,0,38,4,53,0
9170,61,14,3,0,0,56,3,33,0
9171,57,18,2,0,0,68,1,43,0
9172,348,10,4,0,0,94,1,30,0
9173,6,19,1,0,0,82,0,49,0
9174,14,22,3,0,0,28,2,20,0
9175,58,3,1,0,0,86,2,67,0
9176,40,17,4,0,0,84,0,53,0
9177,47,13,3,0,0,99,1,54,0
9178,288,5,1,0,1,83,0,36,0
9179,149,15,4,0,0,99,0,31,0
9180,1,17,3,0,0,53,2,38,0
9181,101,0,4,1,0,43,0,49,0
9182,94,7,3,0,0,41,2,67,0
9183,22,0,0,0,0,28,1,41,0
9184,203,0,0,0,0,68,4,33,0
9185,218,18,1,0,0,28,2,54,0
9186,230,20,2,1,0,83,2,25,0
9187,235,9,2,0,0,36,0,46,0
9188,0,17,4,0,0,71,4,68,0
9189,554,11,3,0,0,31,1,67,0
9190,303,16,0,0,0,36,0,22,0
9191,422,0,2,0,1,95,2,31,0
9192,3,7,0,0,0,78,0,41,0
9193,489,9,4,0,0,82,0,27,0
9194,299,9,4,1,0,87,3,22,0
9195,327,17,3,0,0,39,2,62,0
9196,18,8,2,0,0,61,3,61,0
9197,242,1,4,0,0,80,2,67,0
9198,579,2,4,0,0,97,3,28,0
9199,204,1,0,0,0,55,2,50,0
9200,152,5,1,0,0,39,3,46,0
9201,524,22,2,0,0,26,4,51,0
9202,105,11,3,1,0,37,2,19,0
9203,165,21,3,0,0,29,3,62,0
9204,116,18,0,0,0,72,2,58,0
9205,486,14,3,0,0,57,1,65,0
9206,14,18,4,0,0,56,4,65,0
9207,125,11,2,0,0,77,2,58,0
9208,209,17,3,0,0,45,3,41,0
9209,283,15,2,0,0,90,1,56,0
9210,157,1,3,0,0,85,2,38,0
9211,431,10,1,0,0,78,4,25,0
9212,512,11,1,0,1,99,3,27,0
9213,12,4,2,0,0,65,3,62,0
9214,93,23,1,0,1,62,2,28,0
9215,4,5,1,0,0,57,2,31,0
9216,72,10,4,0,0,32,2,22,0
9217,139,20,3,1,0,60,3,67,0
9218,435,9,1,1,0,57,1,65,0
9219,337,3,2,0,0,53,1,42,0
9220,25,8,4,0,0,81,3,43,0
9221,18,11,1,0,0,96,2,55,0
9222,160,9,2,0,0,85,0,61,0
9223,137,13,3,0,0,79,4,62,0
9224,56,4,1,1,0,76,1,51,0
9225,413,0,2,0,0,67,3,47,0
9226,472,4,2,0,0,50,1,34,0
9227,93,15,0,1,1,26,3,69,1
9228,398,4,2,0,0,79,0,69,0
9229,87,4,0,0,0,42,1,53,0
9230,240,17,3,0,0,74,1,50,0
9231,116,5,3,0,0,69,2,48,0
9232,24,20,4,0,0,39,1,35,0
9233,473,17,0,0,0,31,2,29,0
9234,109,9,2,0,0,51,3,23,0
9235,239,14,4,0,0,64,2,28,0
9236,82,23,4,0,1,41,0,43,0
9237,3,21,3,0,0,56,1,58,0
9238,19,10,2,0,0,40,2,25,0
9239,123,18,0,1,0,87,3,49,0
9240,211,12,3,0,0,84,1,40,0
9241,73,19,4,0,0,76,2,66,0
9242,214,2,1,0,0,73,3,22,0
9243,216,15,4,0,0,73,1,47,0
9244,219,6,1,0,0,50,2,21,0
9245,122,11,3,0,1,75,2,54,0
9246,443,14,0,0,0,67,2,64,0
9247,121,7,2,0,0,94,2,23,0
9248,108,22,1,0,0,95,5,39,0
9249,40,16,2,1,0,33,2,43,0
9250,66,0,3,0,0,68,3,46,0
9251,8,20,3,0,0,88,4,46,0
9252,181,7,3,0,0,26,0,22,0
9253,51,13,0,0,0,60,0,62,0
9254,65,9,1,0,0,27,5,36,0
9255,265,18,2,0,0,78,2,20,0
9256,71,7,4,1,0,45,2,57,0
9257,50,18,3,0,0,91,4,31,0
9258,33,3,2,1,1,33,4,64,1
9259,268,9,2,0,0,36,2,57,0
9260,25,22,0,0,0,96,3,57,0
9261,109,2,1,0,1,61,2,62,0
9262,127,3,0,0,0,61,2,40,0
9263,209,15,0,0,0,91,2,44,0
9264,181,23,2,0,0,80,2,54,0
9265,300,3,1,0,1,87,2,30,0
9266,8,19,1,0,0,50,2,61,0
9267,63,19,1,0,0,70,3,39,0
9268,59,12,3,0,0,77,2,28,0
9269,28,20,1,0,0,84,2,32,0
9270,61,16,2,0,0,56,1,46,0
9271,67,22,3,0,0,86,4,32,0
9272,133,15,4,0,0,71,1,42,0
9273,196,16,0,0,1,85,1,38,0
9274,86,5,1,0,1,28,3,60,0
9275,229,2,4,0,0,26,3,26,0
9276,74,19,1,0,0,47,0,42,0
9277,62,23,0,0,0,79,2,66,0
9278,140,3,2,0,0,65,1,45,0
9279,4,7,2,0,0,92,3,40,0
9280,15,19,0,0,0,61,1,46,0
9281,97,8,4,0,0,35,1,47,0
9282,515,21,3,0,0,60,2,42,0
9283,230,0,3,0,0,39,0,37,0
9284,17,12,1,0,0,91,2,52,0
9285,337,1,0,0,0,54,4,18,0
9286,237,22,0,0,0,81,0,63,0
9287,170,9,3,0,0,86,2,56,0
9288,309,22,4,0,1,57,2,41,0
9289,93,18,0,0,0,89,1,46,0
9290,45,16,2,0,0,25,2,42,0
9291,129,23,2,0,0,27,1,36,0
9292,143,12,0,0,0,33,0,36,0
9293,139,13,4,0,0,56,1,50,0
9294,150,10,2,0,0,69,3,57,0
9295,535,9,4,0,0,81,1,40,0
9296,419,6,3,0,0,45,2,69,0
9297,375,9,1,0,0,47,2,66,0
9298,291,23,3,0,1,50,4,56,0
9299,517,0,1,0,0,96,4,52,0
9300,19,13,2,0,0,54,3,45,0
9301,55,2,1,0,0,93,3,65,0
9302,123,12,1,0,0,48,1,54,0
9303,337,1,0,0,0,98,1,58,0
9304,127,16,1,0,0,88,1,20,0
9305,248,20,0,0,0,59,1,61,0
9306,27,2,1,0,0,46,1,67,0
9307,52,14,0,1,0,63,2,29,0
9308,237,7,2,0,0,79,2,25,0
9309,32,5,2,0,0,31,2,51,0
9310,78,8,1,0,0,86,1,23,0
9311,55,10,4,0,0,63,5,64,0
9312,78,21,2,0,0,44,1,19,0
9313,222,1,3,0,0,80,1,38,0
9314,83,8,3,0,0,90,2,28,0
9315,146,17,0,1,0,39,2,50,0
9316,19,18,4,0,0,98,5,30,0
9317,294,21,0,0,0,45,0,60,0
9318,83,17,1,0,0,58,5,32,0
9319,188,4,2,0,0,59,0,29,0
9320,233,17,4,0,0,29,1,40,0
9321,42,11,0,0,0,80,5,35,0
9322,389,3,0,1,1,31,0,61,1
9323,172,14,3,1,0,77,3,42,0
9324,101,10,1,0,0,68,1,46,0
9325,36,18,0,0,0,82,1,66,0
9326,513,4,3,0,0,66,1,37,0
9327,253,5,4,0,0,42,0,36,0
9328,42,12,0,0,0,30,1,55,0
9329,74,22,3,0,0,28,3,53,0
9330,299,9,1,0,0,93,2,65,0
9331,214,23,2,0,1,38,5,31,1
9332,261,13,4,0,1,65,1,51,0
9333,105,3,0,0,0,71,2,59,0
9334,227,19,3,0,1,77,2,60,0
9335,88,22,0,0,0,45,3,47,0
9336,43,11,2,0,0,37,4,27,0
9337,180,14,0,1,0,90,4,65,0
9338,671,9,0,0,1,39,1,61,0
9339,67,10,3,0,0,69,1,25,0
9340,111,8,2,1,1,89,0,19,0
9341,202,10,4,0,1,70,1,60,0
9342,140,1,3,0,0,27,2,39,0
9343,334,12,2,0,0,41,3,41,0
9344,258,21,2,0,0,41,0,23,0
9345,11,7,0,0,0,44,3,22,0
9346,1161,20,1,0,0,28,0,47,0
9347,251,20,1,0,1,99,3,47,0
9348,359,7,4,0,0,39,2,49,0
9349,190,0,0,0,0,81,5,20,0
9350,349,5,1,0,0,69,2,29,0
9351,21,12,3,0,0,51,3,43,0
9352,77,8,4,0,0,44,4,29,0
9353,376,5,0,0,1,30,3,51,0
9354,41,14,3,0,1,42,2,59,0
9355,15,22,1,0,0,73,2,26,0
9356,279,15,1,1,0,48,1,25,0
9357,325,3,1,0,0,35,2,39,0
9358,32,16,1,1,0,42,2,64,0
9359,347,8,2,0,1,59,2,26,0
9360,209,11,4,0,0,79,2,55,0
9361,132,21,4,0,0,52,1,41,0
9362,319,18,1,0,0,60,4,29,0
9363,98,19,4,0,0,48,2,29,0
9364,39,11,3,0,0,57,0,63,0
9365,60,21,3,0,0,61,1,35,0
9366,127,5,4,0,0,37,4,34,0
9367,136,11,1,0,0,40,3,57,0
9368,295,8,0,1,0,67,2,54,0
9369,282,19,1,0,0,97,1,48,0
9370,157,4,2,0,0,74,0,26,0
9371,273,20,0,0,0,37,1,56,0
9372,38,2,2,0,0,95,1,49,0
9373,9,1,4,0,0,59,2,69,0
9374,372,7,2,0,0,97,0,54,0
9375,14,9,4,0,0,59,1,36,0
9376,51,14,2,1,0,48,1,59,0
9377,214,8,0,0,0,77,0,53,0
9378,95,9,2,0,0,63,3,20,0
9379,376,10,1,1,0,43,2,41,0
9380,64,8,4,0,0,68,1,53,0
9381,2,13,3,0,0,70,0,43,0
9382,64,4,2,0,0,69,4,37,0
9383,155,8,4,0,0,56,2,31,0
9384,85,3,3,0,0,29,4,49,0
9385,138,1,4,0,0,30,1,25,0
9386,377,18,4,0,0,31,2,54,0
9387,438,0,3,0,0,39,2,54,0
9388,56,20,3,0,0,97,1,28,0
9389,112,0,0,0,0,44,2,23,0
9390,143,11,2,0,0,83,4,54,0
9391,536,10,2,0,0,28,2,49,0
9392,1185,0,4,1,0,98,3,50,1
9393,48,13,1,0,0,64,0,63,0
9394,234,10,1,0,0,89,2,34,0
9395,85,6,4,0,0,59,2,51,0
9396,1,1,0,0,0,68,4,52,0
9397,2,14,3,0,0,31,3,55,0
9398,111,7,4,0,1,46,2,67,0
9399,121,21,2,0,0,47,1,39,0
9400,4,19,1,0,0,89,0,61,0
9401,209,14,1,0,0,44,2,55,0
9402,63,7,1,0,0,56,4,19,0
9403,148,9,0,0,0,60,2,49,0
9404,64,18,2,0,0,42,0,67,0
9405,33,2,0,0,0,57,4,40,0
9406,94,19,3,0,0,93,2,30,0
9407,48,13,4,0,0,33,2,45,0
9408,138,8,4,0,0,66,1,33,0
9409,40,8,1,0,0,95,3,30,0
9410,128,20,1,0,0,28,1,66,0
9411,31,5,3,0,1,70,1,41,0
9412,200,7,0,0,0,96,2,21,0
9413,252,10,2,0,0,48,3,55,0
9414,21,7,3,0,0,96,3,49,0
9415,114,11,4,1,0,93,1,63,0
9416,13,9,4,0,0,47,1,68,0
9417,164,22,0,0,0,79,3,62,0
9418,55,3,3,0,0,39,1,43,0
9419,135,15,2,0,0,75,0,60,0
9420,131,19,3,0,0,74,3,32,0
9421,465,5,3,0,0,71,1,33,0
9422,143,8,0,1,0,49,0,18,0
9423,157,22,2,0,0,63,3,45,0
9424,92,4,4,0,0,92,2,34,0
9425,536,20,1,0,1,70,0,33,0
9426,270,23,2,0,0,96,5,48,0
9427,60,5,4,0,0,37,3,54,0
9428,335,16,0,0,0,62,1,33,0
9429,102,16,2,0,0,60,2,63,0
9430,318,23,2,0,0,61,2,21,0
9431,312,21,4,1,0,66,0,60,0
9432,38,12,4,0,0,43,2,41,0
9433,217,16,3,0,0,61,3,44,0
9434,62,13,3,0,0,89,1,52,0
9435,64,1,2,0,0,63,3,68,0
9436,63,18,1,0,0,50,1,51,0
9437,233,2,0,0,0,66,2,38,0
9438,47,1,4,1,0,86,3,62,0
9439,0,1,3,0,0,77,2,30,0
9440,226,21,0,0,0,91,2,26,0
9441,34,6,2,0,0,74,3,24,0
9442,20,3,4,0,0,93,2,61,0
9443,49,16,4,0,0,53,4,46,0
9444,86,5,3,0,0,26,3,40,0
9445,116,6,1,0,1,42,3,65,0
9446,8,19,4,1,1,84,1,35,0
9447,635,5,1,0,0,38,3,41,0
9448,227,8,0,0,0,64,1,65,0
9449,70,19,4,0,0,88,2,22,0
9450,69,3,4,0,0,54,1,41,0
9451,107,4,1,0,0,53,1,38,0
9452,177,18,3,0,0,53,2,61,0
9453,28,9,2,0,0,43,2,46,0
9454,38,17,0,1,0,82,0,50,0
9455,353,14,4,0,0,64,2,27,0
9456,53,0,3,0,0,33,5,58,1
9457,86,4,4,0,0,55,2,38,0
9458,369,4,0,0,0,39,0,35,0
9459,196,7,2,0,0,58,2,47,0
9460,75,21,4,0,1,86,4,53,0
9461,207,21,1,0,0,98,1,50,0
9462,4,21,3,0,0,81,1,69,0
9463,239,19,2,1,0,45,5,30,0
9464,120,14,4,0,0,78,0,22,0
9465,302,16,2,0,0,61,2,67,0
9466,557,18,1,0,0,64,3,23,0
9467,468,12,4,0,0,44,1,37,0
9468,432,21,2,0,0,95,1,54,0
9469,129,20,4,0,0,42,4,29,0
9470,80,9,4,0,0,68,3,29,0
9471,113,16,2,0,0,80,1,30,0
9472,211,4,4,0,0,41,1,22,0
9473,388,17,1,0,0,66,3,37,0
9474,42,16,2,0,0,95,3,47,0
9475,451,3,2,0,0,52,2,34,0
9476,304,21,1,0,0,45,0,38,0
9477,694,6,1,1,0,61,2,21,0
9478,382,4,1,0,0,47,1,39,0
9479,59,7,4,0,0,72,3,24,0
9480,20,7,4,0,0,83,0,53,0
9481,21,10,0,0,0,98,3,44,0
9482,62,8,4,0,0,76,3,31,0
9483,171,18,1,0,0,41,4,32,0
9484,294,18,0,1,1,62,1,36,0
9485,413,8,1,0,0,25,5,66,0
9486,176,22,3,0,0,99,3,35,0
9487,1,19,2,0,0,57,2,50,0
9488,37,16,3,0,0,68,2,26,0
9489,19,15,1,0,0,44,1,33,0
9490,81,6,4,1,0,71,5,37,0
9491,125,21,2,0,0,93,1,40,0
9492,8,2,4,0,0,66,0,55,0
9493,77,20,4,0,0,50,0,66,0
9494,36,18,2,0,0,73,4,63,0
9495,187,7,2,0,0,95,1,67,0
9496,112,4,3,0,0,42,1,53,0
9497,123,5,1,1,0,33,3,23,0
9498,100,1,4,0,0,90,1,68,0
9499,562,23,1,1,0,84,2,29,0
9500,44,18,1,0,0,61,0,64,0
9501,131,12,0,1,0,71,0,39,0
9502,240,5,3,0,1,53,2,54,0
9503,146,5,4,0,0,87,1,33,0
9504,476,1,2,0,0,39,1,41,0
9505,85,23,2,1,0,33,2,41,0
9506,112,4,1,0,1,90,3,27,0
9507,17,10,3,0,0,25,3,47,0
9508,169,10,3,0,0,33,1,30,0
9509,61,23,4,0,0,81,2,27,0
9510,31,13,4,0,0,80,4,43,0
9511,142,12,1,0,0,44,3,22,0
9512,137,7,1,0,0,26,1,66,0
9513,14,14,1,0,0,25,3,36,0
9514,216,11,0,0,0,98,2,69,0
9515,176,2,3,0,0,78,0,34,0
9516,38,20,1,0,0,43,0,18,0
9517,114,22,3,0,0,42,5,69,0
9518,229,4,2,0,0,48,3,49,0
9519,136,5,2,0,0,76,0,69,0
9520,91,1,3,1,0,44,1,56,0
9521,70,7,2,0,0,35,2,55,0
9522,170,4,2,0,0,97,0,18,0
9523,504,21,2,0,0,84,4,28,0
9524,201,16,4,0,1,40,3,34,0
9525,14,1,4,0,0,37,0,39,0
9526,111,10,3,0,0,77,1,31,0
9527,399,3,3,0,0,30,5,61,1
9528,18,10,0,0,0,49,0,40,0
9529,810,8,4,0,0,87,1,35,0
9530,536,5,3,0,0,71,0,36,0
9531,15,23,4,0,0,39,5,44,0
9532,488,1,0,0,0,78,2,35,0
9533,81,14,3,0,0,67,0,34,0
9534,335,4,3,0,0,38,1,43,0
9535,98,11,3,0,0,58,2,47,0
9536,105,12,3,0,0,26,3,51,0
9537,181,16,1,0,0,44,3,33,0
9538,268,3,4,0,0,40,2,34,0
9539,6,9,4,0,0,91,1,27,0
9540,162,0,4,0,0,54,2,47,0
9541,37,10,0,0,0,75,1,47,0
9542,76,15,1,1,0,27,1,43,0
9543,77,10,4,0,0,75,2,24,0
9544,114,8,4,0,0,70,4,22,0
9545,73,1,3,0,0,64,2,38,0
9546,20,6,3,0,0,53,3,25,0
9547,28,18,3,0,0,47,3,46,0
9548,6,17,4,0,0,41,2,49,0
9549,114,19,3,0,0,93,1,41,0
9550,556,6,4,0,0,90,4,61,0
9551,22,22,0,0,0,47,0,20,0
9552,526,8,0,0,0,99,4,50,0
9553,238,11,2,0,1,47,0,21,0
9554,183,2,1,1,1,31,2,28,1
9555,187,22,3,0,0,67,1,45,0
9556,316,21,3,0,0,86,2,54,0
9557,20,15,1,0,0,58,1,25,0
9558,126,6,1,0,0,75,1,19,0
9559,215,22,2,0,0,68,0,23,0
9560,159,4,1,0,1,94,3,49,0
9561,322,22,4,1,0,79,2,53,0
9562,14,6,3,0,0,90,7,36,0
9563,211,18,1,0,0,82,1,60,0
9564,137,16,4,0,1,67,2,58,0
9565,86,15,1,0,0,85,1,54,0
9566,75,20,4,0,0,62,4,35,0
9567,175,23,0,0,0,52,1,52,0
9568,399,20,4,0,0,81,0,42,0
9569,123,18,2,1,0,65,4,57,0
9570,313,17,4,0,0,97,2,55,0
9571,93,18,1,0,0,74,2,57,0
9572,19,3,0,1,0,85,3,34,0
9573,11,0,0,0,0,93,3,19,0
9574,9,3,4,0,0,87,2,39,0
9575,86,3,1,0,0,50,1,54,0
9576,74,8,0,0,1,50,3,63,0
9577,228,7,4,0,0,97,6,50,0
9578,244,1,4,0,0,47,3,37,0
9579,9,22,4,0,0,76,0,57,0
9580,45,5,0,0,0,97,2,29,0
9581,58,22,3,0,0,98,3,66,0
9582,143,10,1,0,0,94,2,51,0
9583,28,3,2,0,0,28,2,52,0
9584,26,13,2,0,0,25,3,56,0
9585,518,20,1,0,0,30,2,19,0
9586,294,21,3,0,0,80,4,45,0
9587,36,8,1,0,0,53,1,36,0
9588,94,1,4,0,1,27,3,69,1
9589,79,0,1,0,0,66,4,28,0
9590,282,3,1,0,0,33,1,60,0
9591,128,11,0,0,0,83,0,65,0
9592,25,4,2,0,1,62,2,31,0
9593,242,8,2,0,0,66,1,55,0
9594,91,21,4,0,0,74,3,41,0
9595,55,3,4,0,0,38,1,19,0
9596,85,15,0,0,0,69,1,59,0
9597,124,1,4,0,1,57,2,24,0
9598,76,15,3,0,0,44,1,69,0
9599,50,15,0,0,0,58,2,55,0
9600,92,20,0,0,0,91,3,26,0
9601,3,23,1,0,1,91,4,50,0
9602,267,23,1,0,0,94,2,44,0
9603,34,21,3,0,0,63,1,21,0
9604,8,10,0,0,0,67,0,50,0
9605,191,0,0,0,0,63,1,25,0
9606,268,14,1,0,1,68,4,57,0
9607,303,23,2,0,0,25,3,26,0
9608,122,3,2,0,0,74,1,29,0
9609,41,17,1,0,1,98,1,66,0
9610,241,16,4,0,1,86,1,61,0
9611,217,6,0,0,0,27,4,28,0
9612,51,17,3,0,0,32,1,33,0
9613,421,12,2,1,0,72,3,19,0
9614,20,19,4,0,0,65,4,64,0
9615,730,19,0,0,0,60,2,55,0
9616,354,9,4,0,0,81,2,60,0
9617,210,0,0,0,0,67,3,54,0
9618,503,1,0,0,1,52,0,63,0
9619,231,16,1,0,0,83,1,65,0
9620,38,21,1,0,0,53,0,20,0
9621,105,2,3,0,0,62,3,52,0
9622,13,16,3,0,1,58,3,64,0
9623,89,11,4,0,0,89,3,26,0
9624,244,23,1,0,0,44,6,66,0
9625,88,11,0,0,0,50,4,53,0
9626,72,19,1,0,0,51,3,24,0
9627,163,9,0,1,0,47,4,43,0
9628,370,6,1,1,0,95,2,29,0
9629,9,9,0,0,0,46,1,33,0
9630,88,17,4,0,0,71,4,48,0
9631,31,21,1,0,0,92,4,41,0
9632,214,5,2,0,0,91,4,18,0
9633,20,6,2,0,0,90,2,43,0
9634,197,16,0,0,0,93,1,44,0
9635,61,11,4,0,0,39,4,22,0
9636,40,16,0,1,0,68,1,55,0
9637,496,17,4,0,0,75,1,64,0
9638,3,13,3,0,0,89,4,66,0
9639,104,10,1,0,0,49,4,65,0
9640,4,1,4,0,0,85,0,44,0
9641,119,20,0,0,0,41,0,38,0
9642,125,0,3,0,0,76,1,32,0
9643,70,10,0,0,1,82,3,69,0
9644,26,1,2,0,0,81,0,29,0
9645,85,15,2,0,0,62,1,28,0
9646,201,21,1,0,0,93,4,42,0
9647,275,2,1,0,0,61,5,21,0
9648,136,19,3,0,0,99,0,62,0
9649,160,0,2,0,0,58,0,39,0
9650,40,20,4,0,0,59,3,60,0
9651,61,19,2,0,1,84,0,68,0
9652,32,7,1,0,0,63,1,44,0
9653,52,18,0,0,0,70,2,42,0
9654,46,0,3,0,0,40,3,41,0
9655,132,4,2,0,0,55,5,26,0
9656,149,0,4,0,0,38,0,59,0
9657,522,10,4,1,0,71,1,39,0
9658,39,20,4,0,0,56,2,44,0
9659,185,8,3,0,0,41,1,41,0
9660,306,4,4,0,0,80,3,18,0
9661,148,1,4,0,0,60,2,18,0
9662,53,12,2,0,0,66,2,31,0
9663,55,17,3,0,0,43,2,65,0
9664,7,11,0,0,0,31,1,59,0
9665,66,13,0,0,0,79,0,46,0
9666,246,4,4,0,0,54,4,37,0
9667,9,23,1,0,0,99,4,50,0
9668,45,9,3,0,0,53,5,62,0
9669,220,19,1,0,1,91,2,56,0
9670,275,1,3,1,0,58,4,37,0
9671,109,3,3,1,0,58,2,66,0
9672,216,11,2,0,1,26,3,34,0
9673,88,10,4,1,0,51,0,47,0
9674,31,3,2,0,0,71,1,30,0
9675,91,10,1,0,0,81,5,39,0
9676,156,8,1,1,1,41,4,55,0
9677,532,9,0,0,0,50,2,55,0
9678,13,5,2,0,0,34,1,26,0
9679,127,14,2,0,0,63,6,45,0
9680,72,9,2,0,0,33,2,40,0
9681,128,21,0,0,0,49,1,40,0
9682,4,20,2,0,0,44,1,49,0
9683,68,5,2,0,0,39,2,34,0
9684,309,0,2,0,0,35,2,57,0
9685,145,20,2,1,0,40,0,55,0
9686,108,21,1,0,0,46,1,60,0
9687,61,23,4,0,0,86,1,45,0
9688,64,19,1,0,0,48,0,38,0
9689,87,20,2,0,0,60,2,62,0
9690,325,3,3,0,0,42,3,58,0
9691,615,22,3,0,0,44,1,69,0
9692,104,21,0,0,0,32,2,47,0
9693,90,13,1,0,0,39,2,62,0
9694,337,19,0,0,0,71,3,36,0
9695,100,21,0,0,0,48,1,63,0
9696,145,19,3,0,0,71,2,67,0
9697,47,7,1,0,0,42,3,68,0
9698,245,10,4,0,0,56,4,40,0
9699,137,14,1,0,0,66,0,23,0
9700,298,18,0,0,0,61,1,36,0
9701,273,7,2,0,0,57,5,21,0
9702,44,12,0,0,0,25,3,66,0
9703,226,17,1,0,0,51,1,40,0
9704,290,21,3,0,0,41,2,22,0
9705,76,23,1,0,0,70,1,50,0
9706,34,16,4,1,0,58,2,29,0
9707,0,5,2,0,0,27,1,53,0
9708,108,14,2,0,0,80,2,69,0
9709,78,12,0,0,0,36,1,46,0
9710,146,17,1,1,0,50,1,31,0
9711,37,10,3,0,0,48,1,24,0
9712,353,12,4,0,0,84,3,60,0
9713,54,0,0,0,1,82,3,65,0
9714,46,17,1,0,0,87,2,59,0
9715,118,4,3,0,0,32,1,37,0
9716,124,5,1,0,0,97,2,64,0
9717,44,0,3,0,0,50,1,54,0
9718,57,6,1,0,0,82,0,31,0
9719,33,3,1,0,0,62,0,51,0
9720,228,8,0,0,0,73,4,58,0
9721,265,14,1,0,0,67,4,58,0
9722,112,5,1,0,0,83,1,40,0
